activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,17999276,[],CHEMBL4001885,Inhibition of protease activity of recombinant full length Clostridium botulinum Hall BoNT/A light chain using SNAP-25 peptide (187 to 203 residues) as substrate after 5 mins by HPLC analysis,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncccn1,,,CHEMBL4000225,Bioorg Med Chem Lett,2017,"{'bei': '56.12', 'le': '1.04', 'lle': '5.28', 'sei': '10.30'}",CHEMBL88580,,CHEMBL88580,5.34,False,http://www.openphacts.org/units/Nanomolar,2982309,=,1,True,=,,IC50,nM,,4600.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,4.6
,17999277,[],CHEMBL4001885,Inhibition of protease activity of recombinant full length Clostridium botulinum Hall BoNT/A light chain using SNAP-25 peptide (187 to 203 residues) as substrate after 5 mins by HPLC analysis,B,,,BAO_0000190,BAO_0000357,single protein format,O=Cc1ccccc1,,,CHEMBL4000225,Bioorg Med Chem Lett,2017,"{'bei': '52.18', 'le': '0.95', 'lle': '4.04', 'sei': '32.44'}",CHEMBL15972,BENZALDEHYDE,CHEMBL15972,5.54,False,http://www.openphacts.org/units/Nanomolar,2982310,=,1,True,=,,IC50,nM,,2900.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,2.9
,17999278,[],CHEMBL4001885,Inhibition of protease activity of recombinant full length Clostridium botulinum Hall BoNT/A light chain using SNAP-25 peptide (187 to 203 residues) as substrate after 5 mins by HPLC analysis,B,,,BAO_0000190,BAO_0000357,single protein format,O=Cc1ccccc1F,,,CHEMBL4000225,Bioorg Med Chem Lett,2017,"{'bei': '44.74', 'le': '0.84', 'lle': '3.91', 'sei': '32.53'}",CHEMBL4084647,,CHEMBL4084647,5.55,False,http://www.openphacts.org/units/Nanomolar,2982311,=,1,True,=,,IC50,nM,,2800.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,2.8
,17999279,[],CHEMBL4001885,Inhibition of protease activity of recombinant full length Clostridium botulinum Hall BoNT/A light chain using SNAP-25 peptide (187 to 203 residues) as substrate after 5 mins by HPLC analysis,B,,,BAO_0000190,BAO_0000357,single protein format,O=Cc1ccc(F)cc1,,,CHEMBL4000225,Bioorg Med Chem Lett,2017,"{'bei': '45.43', 'le': '0.86', 'lle': '4.00', 'sei': '33.03'}",CHEMBL3183207,,CHEMBL3183207,5.64,False,http://www.openphacts.org/units/Nanomolar,2982312,=,1,True,=,,IC50,nM,,2300.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,2.3
,17999280,[],CHEMBL4001885,Inhibition of protease activity of recombinant full length Clostridium botulinum Hall BoNT/A light chain using SNAP-25 peptide (187 to 203 residues) as substrate after 5 mins by HPLC analysis,B,,,BAO_0000190,BAO_0000357,single protein format,O=Cc1ccc(F)cc1F,,,CHEMBL4000225,Bioorg Med Chem Lett,2017,"{'bei': '37.37', 'le': '0.73', 'lle': '3.53', 'sei': '31.11'}",CHEMBL4092237,,CHEMBL4092237,5.31,False,http://www.openphacts.org/units/Nanomolar,2982313,=,1,True,=,,IC50,nM,,4900.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,4.9
,17999281,[],CHEMBL4001885,Inhibition of protease activity of recombinant full length Clostridium botulinum Hall BoNT/A light chain using SNAP-25 peptide (187 to 203 residues) as substrate after 5 mins by HPLC analysis,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1c(C(Nc2ccccn2)c2ccccc2)ccc2cccnc12,,,CHEMBL4000225,Bioorg Med Chem Lett,2017,"{'bei': '17.79', 'le': '0.32', 'lle': '1.28', 'sei': '10.03'}",CHEMBL1688558,,CHEMBL1688558,5.82,False,http://www.openphacts.org/units/Nanomolar,2982314,=,1,True,=,,IC50,nM,,1500.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,1.5
,18128576,[],CHEMBL4028679,Inhibition of Clostridium botulinum BoNT/A light chain using P39 as substrate preincubated for 10 mins followed by substrate addition measured after 10 mins by HPLC method,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)O[C@H]1C[C@H]2[C@H]([C@@H]3CC[C@H]([C@H](C)CCCNCCCCNc4ccnc5ccccc45)[C@@]13C)[C@H](OC(C)=O)C[C@@H]1C[C@H](N)CC[C@@]12C,,,CHEMBL4024803,J Med Chem,2018,"{'bei': '7.77', 'le': '0.15', 'lle': '-2.26', 'sei': '4.54'}",CHEMBL4070794,,CHEMBL4070794,5.24,False,http://www.openphacts.org/units/Nanomolar,3006258,=,1,True,=,,IC50,nM,,5700.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,5.7
,18128578,[],CHEMBL4028679,Inhibition of Clostridium botulinum BoNT/A light chain using P39 as substrate preincubated for 10 mins followed by substrate addition measured after 10 mins by HPLC method,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)O[C@H]1C[C@H]2[C@H]([C@@H]3CC[C@H]([C@H](C)CCCN(C)CCCCNc4ccnc5ccccc45)[C@@]13C)[C@H](OC(C)=O)C[C@@H]1C[C@H](N)CC[C@@]12C,,,CHEMBL4024803,J Med Chem,2018,"{'bei': '8.45', 'le': '0.16', 'lle': '-2.02', 'sei': '5.45'}",CHEMBL4091673,,CHEMBL4091673,5.82,False,http://www.openphacts.org/units/Nanomolar,3006259,=,1,True,=,,IC50,nM,,1500.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,1.5
,18128580,[],CHEMBL4028679,Inhibition of Clostridium botulinum BoNT/A light chain using P39 as substrate preincubated for 10 mins followed by substrate addition measured after 10 mins by HPLC method,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)O[C@H]1C[C@H]2[C@H]([C@@H]3CC[C@H]([C@H](C)CCCNCCCCNc4ccnc5cc(Cl)ccc45)[C@@]13C)[C@H](OC(C)=O)C[C@@H]1C[C@H](N)CC[C@@]12C,,,CHEMBL4024803,J Med Chem,2018,"{'bei': '7.54', 'le': '0.15', 'lle': '-2.81', 'sei': '4.63'}",CHEMBL4092633,,CHEMBL4092633,5.35,False,http://www.openphacts.org/units/Nanomolar,3006260,=,1,True,=,,IC50,nM,,4500.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,4.5
,18128582,[],CHEMBL4028679,Inhibition of Clostridium botulinum BoNT/A light chain using P39 as substrate preincubated for 10 mins followed by substrate addition measured after 10 mins by HPLC method,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)O[C@H]1C[C@H]2[C@H]([C@@H]3CC[C@H]([C@H](C)CCCNCCCC(C)Nc4ccnc5ccccc45)[C@@]13C)[C@H](OC(C)=O)C[C@@H]1C[C@H](N)CC[C@@]12C,,,CHEMBL4024803,J Med Chem,2018,"{'bei': '8.08', 'le': '0.15', 'lle': '-2.32', 'sei': '4.82'}",CHEMBL4064938,,CHEMBL4064938,5.57,False,http://www.openphacts.org/units/Nanomolar,3006235,=,1,True,=,,IC50,nM,,2700.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,2.7
,18128584,[],CHEMBL4028679,Inhibition of Clostridium botulinum BoNT/A light chain using P39 as substrate preincubated for 10 mins followed by substrate addition measured after 10 mins by HPLC method,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)O[C@H]1C[C@H]2[C@H]([C@@H]3CC[C@H]([C@H](C)CCCN(C)CCCC(C)Nc4ccnc5ccccc45)[C@@]13C)[C@H](OC(C)=O)C[C@@H]1C[C@H](N)CC[C@@]12C,,,CHEMBL4024803,J Med Chem,2018,"{'bei': '8.75', 'le': '0.16', 'lle': '-2.08', 'sei': '5.76'}",CHEMBL4065254,,CHEMBL4065254,6.16,False,http://www.openphacts.org/units/Nanomolar,3006236,=,1,True,=,,IC50,nM,,700.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,0.7
,18128586,[],CHEMBL4028679,Inhibition of Clostridium botulinum BoNT/A light chain using P39 as substrate preincubated for 10 mins followed by substrate addition measured after 10 mins by HPLC method,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)O[C@H]1C[C@H]2[C@H]([C@@H]3CC[C@H]([C@H](C)CCCNC(C)CCCNc4ccnc5ccccc45)[C@@]13C)[C@H](OC(C)=O)C[C@@H]1C[C@H](N)CC[C@@]12C,,,CHEMBL4024803,J Med Chem,2018,"{'bei': '8.02', 'le': '0.15', 'lle': '-2.37', 'sei': '4.78'}",CHEMBL4092916,,CHEMBL4092916,5.52,False,http://www.openphacts.org/units/Nanomolar,3006237,=,1,True,=,,IC50,nM,,3000.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,3.0
,18128588,[],CHEMBL4028679,Inhibition of Clostridium botulinum BoNT/A light chain using P39 as substrate preincubated for 10 mins followed by substrate addition measured after 10 mins by HPLC method,B,,,BAO_0000190,BAO_0000357,single protein format,CC(CCCNc1ccnc2ccccc12)NCc1ccc(-c2csc3ccc(F)cc23)cc1,,,CHEMBL4024803,J Med Chem,2018,"{'bei': '10.93', 'le': '0.21', 'lle': '-2.50', 'sei': '13.89'}",CHEMBL4085175,,CHEMBL4085175,5.13,False,http://www.openphacts.org/units/Nanomolar,3006239,=,1,True,=,,IC50,nM,,7400.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,7.4
,18128590,[],CHEMBL4028679,Inhibition of Clostridium botulinum BoNT/A light chain using P39 as substrate preincubated for 10 mins followed by substrate addition measured after 10 mins by HPLC method,B,,,BAO_0000190,BAO_0000357,single protein format,CC(CCCNCc1ccc(-c2csc3ccc(C#N)cc23)cc1)Nc1ccnc2ccccc12,,,CHEMBL4024803,J Med Chem,2018,"{'bei': '10.47', 'le': '0.19', 'lle': '-2.37', 'sei': '8.22'}",CHEMBL4095363,,CHEMBL4095363,4.99,False,http://www.openphacts.org/units/Nanomolar,3006240,=,1,True,=,,IC50,nM,,10200.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,10.2
,18128592,[],CHEMBL4028679,Inhibition of Clostridium botulinum BoNT/A light chain using P39 as substrate preincubated for 10 mins followed by substrate addition measured after 10 mins by HPLC method,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1ccc2scc(-c3ccc(CNCCCCNc4ccnc5ccccc45)cc3)c2c1,,,CHEMBL4024803,J Med Chem,2018,"{'bei': '11.54', 'le': '0.21', 'lle': '-1.63', 'sei': '8.79'}",CHEMBL4076269,,CHEMBL4076269,5.34,False,http://www.openphacts.org/units/Nanomolar,3006243,=,1,True,=,,IC50,nM,,4600.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,4.6
,18128594,[],CHEMBL4028679,Inhibition of Clostridium botulinum BoNT/A light chain using P39 as substrate preincubated for 10 mins followed by substrate addition measured after 10 mins by HPLC method,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1ccc2scc(-c3ccc(CNCCCCCCNc4ccnc5ccccc45)cc3)c2c1,,,CHEMBL4024803,J Med Chem,2018,"{'bei': '11.17', 'le': '0.21', 'lle': '-2.27', 'sei': '9.02'}",CHEMBL4061909,,CHEMBL4061909,5.48,False,http://www.openphacts.org/units/Nanomolar,3006244,=,1,True,=,,IC50,nM,,3300.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,3.3
,18128596,[],CHEMBL4028679,Inhibition of Clostridium botulinum BoNT/A light chain using P39 as substrate preincubated for 10 mins followed by substrate addition measured after 10 mins by HPLC method,B,,,BAO_0000190,BAO_0000357,single protein format,CC(CCCNCc1ccc(-c2csc3ccc(F)cc23)cc1)Nc1ccnc2ccccc12,,,CHEMBL4024803,J Med Chem,2018,"{'bei': '10.76', 'le': '0.20', 'lle': '-2.57', 'sei': '13.68'}",CHEMBL4088919,,CHEMBL4088919,5.06,False,http://www.openphacts.org/units/Nanomolar,3006245,=,1,True,=,,IC50,nM,,8800.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,8.8
,18128598,[],CHEMBL4028679,Inhibition of Clostridium botulinum BoNT/A light chain using P39 as substrate preincubated for 10 mins followed by substrate addition measured after 10 mins by HPLC method,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1ccc(-c2ccc(-c3ccc(CNCCCCCCNc4ccnc5ccccc45)cc3)s2)cc1,,,CHEMBL4024803,J Med Chem,2018,"{'bei': '10.58', 'le': '0.20', 'lle': '-2.79', 'sei': '9.00'}",CHEMBL4088496,,CHEMBL4088496,5.47,False,http://www.openphacts.org/units/Nanomolar,3006246,=,1,True,=,,IC50,nM,,3400.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,3.4
,18128600,[],CHEMBL4028679,Inhibition of Clostridium botulinum BoNT/A light chain using P39 as substrate preincubated for 10 mins followed by substrate addition measured after 10 mins by HPLC method,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1ccc(-c2ccc(-c3cccc(CNCCCCCCNc4ccnc5ccccc45)c3)s2)cc1,,,CHEMBL4024803,J Med Chem,2018,"{'bei': '9.79', 'le': '0.18', 'lle': '-3.20', 'sei': '8.33'}",CHEMBL4060273,,CHEMBL4060273,5.06,False,http://www.openphacts.org/units/Nanomolar,3006247,=,1,True,=,,IC50,nM,,8700.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,8.7
,18128602,[],CHEMBL4028679,Inhibition of Clostridium botulinum BoNT/A light chain using P39 as substrate preincubated for 10 mins followed by substrate addition measured after 10 mins by HPLC method,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1ccc(-c2ccc(-c3ccc(CNCCCCCCCCNc4ccnc5ccccc45)cc3)s2)cc1,,,CHEMBL4024803,J Med Chem,2018,"{'bei': '9.49', 'le': '0.18', 'lle': '-3.87', 'sei': '8.51'}",CHEMBL4080629,,CHEMBL4080629,5.17,False,http://www.openphacts.org/units/Nanomolar,3006248,=,1,True,=,,IC50,nM,,6800.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,6.8
,18128604,[],CHEMBL4028679,Inhibition of Clostridium botulinum BoNT/A light chain using P39 as substrate preincubated for 10 mins followed by substrate addition measured after 10 mins by HPLC method,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1ccc(-c2ccc(-c3ccc(CNCCCCNc4ccnc5ccccc45)cc3)s2)cc1,,,CHEMBL4024803,J Med Chem,2018,"{'bei': '10.30', 'le': '0.19', 'lle': '-2.45', 'sei': '8.28'}",CHEMBL4103981,,CHEMBL4103981,5.03,False,http://www.openphacts.org/units/Nanomolar,3006250,=,1,True,=,,IC50,nM,,9300.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,9.3
,18128606,[],CHEMBL4028679,Inhibition of Clostridium botulinum BoNT/A light chain using P39 as substrate preincubated for 10 mins followed by substrate addition measured after 10 mins by HPLC method,B,,,BAO_0000190,BAO_0000357,single protein format,CN(CCCNc1ccnc2cc(Cl)ccc12)CC12CC3CC(CC(C3)C1)C2,,,CHEMBL4024803,J Med Chem,2018,"{'bei': '12.70', 'le': '0.25', 'lle': '-0.78', 'sei': '17.95'}",CHEMBL4079717,,CHEMBL4079717,5.06,False,http://www.openphacts.org/units/Nanomolar,3006251,=,1,True,=,,IC50,nM,,8800.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,8.8
,18128608,[],CHEMBL4028679,Inhibition of Clostridium botulinum BoNT/A light chain using P39 as substrate preincubated for 10 mins followed by substrate addition measured after 10 mins by HPLC method,B,,,BAO_0000190,BAO_0000357,single protein format,CC(CCN(C)CC12CC3CC(CC(C3)C1)C2)Nc1ccnc2cc(Cl)ccc12,,,CHEMBL4024803,J Med Chem,2018,"{'bei': '11.97', 'le': '0.23', 'lle': '-1.30', 'sei': '17.51'}",CHEMBL4096220,,CHEMBL4096220,4.93,False,http://www.openphacts.org/units/Nanomolar,3006252,=,1,True,=,,IC50,nM,,11700.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,11.7
,18128610,[],CHEMBL4028679,Inhibition of Clostridium botulinum BoNT/A light chain using P39 as substrate preincubated for 10 mins followed by substrate addition measured after 10 mins by HPLC method,B,,,BAO_0000190,BAO_0000357,single protein format,CC(CCN(C)CC12CC3CC(CC(C3)C1)C2)Nc1ccnc2ccccc12,,,CHEMBL4024803,J Med Chem,2018,"{'bei': '13.99', 'le': '0.26', 'lle': '-0.29', 'sei': '18.76'}",CHEMBL4095296,,CHEMBL4095296,5.28,False,http://www.openphacts.org/units/Nanomolar,3006255,=,1,True,=,,IC50,nM,,5200.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,5.2
,18128612,[],CHEMBL4028679,Inhibition of Clostridium botulinum BoNT/A light chain using P39 as substrate preincubated for 10 mins followed by substrate addition measured after 10 mins by HPLC method,B,,,BAO_0000190,BAO_0000357,single protein format,CC(CCNc1ccnc2cc(Cl)ccc12)NCC12CC3CC(CC(C3)C1)C2,,,CHEMBL4024803,J Med Chem,2018,"{'bei': '13.99', 'le': '0.27', 'lle': '-0.31', 'sei': '15.07'}",CHEMBL4098680,,CHEMBL4098680,5.57,False,http://www.openphacts.org/units/Nanomolar,3006256,=,1,True,=,,IC50,nM,,2700.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,2.7
,18128614,[],CHEMBL4028679,Inhibition of Clostridium botulinum BoNT/A light chain using P39 as substrate preincubated for 10 mins followed by substrate addition measured after 10 mins by HPLC method,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)O[C@H]1C[C@H]2[C@H]([C@@H]3CC[C@H]([C@H](C)CCCNCCCCCCNc4ccnc5cc(Cl)ccc45)[C@@]13C)[C@H](OC(C)=O)C[C@@H]1C[C@H](NCCCCCCNc3ccnc4cc(Cl)ccc34)CC[C@@]12C,,,CHEMBL4024803,J Med Chem,2018,"{'bei': '4.92', 'le': '0.10', 'lle': '-8.53', 'sei': '3.88'}",CHEMBL3264511,,CHEMBL3264511,4.91,False,http://www.openphacts.org/units/Nanomolar,3006264,=,1,True,=,,IC50,nM,,12400.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,12.4
,18128677,[],CHEMBL4028684,Inhibition of Clostridium botulinum BoNT/A holotoxin-mediated SNAP-25 cleavage in mouse HBG3 cell-derived motor neurons preincubated for 30 mins followed by intoxication measured after 4 hrs by Western blot method,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)O[C@H]1C[C@H]2[C@H]([C@@H]3CC[C@H]([C@H](C)CCCNCCCCNc4ccnc5ccccc45)[C@@]13C)[C@H](OC(C)=O)C[C@@H]1C[C@H](N)CC[C@@]12C,,,CHEMBL4024803,J Med Chem,2018,"{'bei': '7.41', 'le': '0.14', 'lle': '-2.50', 'sei': '4.33'}",CHEMBL4070794,,CHEMBL4070794,5.00,False,http://www.openphacts.org/units/Nanomolar,3006258,=,1,True,=,,IC50,nM,,10000.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,20.0,10.0
,18128680,[],CHEMBL4028684,Inhibition of Clostridium botulinum BoNT/A holotoxin-mediated SNAP-25 cleavage in mouse HBG3 cell-derived motor neurons preincubated for 30 mins followed by intoxication measured after 4 hrs by Western blot method,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)O[C@H]1C[C@H]2[C@H]([C@@H]3CC[C@H]([C@H](C)CCCNCCCCNc4ccnc5cc(Cl)ccc45)[C@@]13C)[C@H](OC(C)=O)C[C@@H]1C[C@H](N)CC[C@@]12C,,,CHEMBL4024803,J Med Chem,2018,"{'bei': '7.05', 'le': '0.14', 'lle': '-3.16', 'sei': '4.33'}",CHEMBL4092633,,CHEMBL4092633,5.00,False,http://www.openphacts.org/units/Nanomolar,3006260,=,1,True,=,,IC50,nM,,10000.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,10.0
,18128685,[],CHEMBL4028684,Inhibition of Clostridium botulinum BoNT/A holotoxin-mediated SNAP-25 cleavage in mouse HBG3 cell-derived motor neurons preincubated for 30 mins followed by intoxication measured after 4 hrs by Western blot method,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@H](CCCNCCCCNc1ccnc2cc(Cl)ccc12)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](N)C[C@H]1C[C@H]3O,,,CHEMBL4024803,J Med Chem,2018,"{'bei': '8.15', 'le': '0.16', 'lle': '-1.91', 'sei': '4.93'}",CHEMBL4103115,,CHEMBL4103115,5.10,False,http://www.openphacts.org/units/Nanomolar,3006238,=,1,True,=,,IC50,nM,,8000.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,16.0,8.0
,18128687,[],CHEMBL4028684,Inhibition of Clostridium botulinum BoNT/A holotoxin-mediated SNAP-25 cleavage in mouse HBG3 cell-derived motor neurons preincubated for 30 mins followed by intoxication measured after 4 hrs by Western blot method,B,,,BAO_0000190,BAO_0000357,single protein format,CC(CCCNc1ccnc2ccccc12)NCc1ccc(-c2csc3ccc(F)cc23)cc1,,,CHEMBL4024803,J Med Chem,2018,"{'bei': '10.65', 'le': '0.20', 'lle': '-2.63', 'sei': '13.53'}",CHEMBL4085175,,CHEMBL4085175,5.00,False,http://www.openphacts.org/units/Nanomolar,3006239,=,1,True,=,,IC50,nM,,10000.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,20.0,10.0
,18128691,[],CHEMBL4028684,Inhibition of Clostridium botulinum BoNT/A holotoxin-mediated SNAP-25 cleavage in mouse HBG3 cell-derived motor neurons preincubated for 30 mins followed by intoxication measured after 4 hrs by Western blot method,B,,,BAO_0000190,BAO_0000357,single protein format,CC(CCCN(C)Cc1ccc(-c2csc3ccc(C#N)cc23)cc1)Nc1ccnc2ccccc12,,,CHEMBL4024803,J Med Chem,2018,"{'bei': '10.19', 'le': '0.19', 'lle': '-2.70', 'sei': '9.62'}",CHEMBL4081346,,CHEMBL4081346,5.00,False,http://www.openphacts.org/units/Nanomolar,3006242,=,1,True,=,,IC50,nM,,10000.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,20.0,10.0
,18128698,[],CHEMBL4028684,Inhibition of Clostridium botulinum BoNT/A holotoxin-mediated SNAP-25 cleavage in mouse HBG3 cell-derived motor neurons preincubated for 30 mins followed by intoxication measured after 4 hrs by Western blot method,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1ccc(-c2ccc(-c3ccc(CNCCCCCCCCNc4ccnc5ccccc45)cc3)s2)cc1,,,CHEMBL4024803,J Med Chem,2018,"{'bei': '9.18', 'le': '0.17', 'lle': '-4.04', 'sei': '8.23'}",CHEMBL4080629,,CHEMBL4080629,5.00,False,http://www.openphacts.org/units/Nanomolar,3006248,=,1,True,=,,IC50,nM,,10000.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,20.0,10.0
,18128700,[],CHEMBL4028684,Inhibition of Clostridium botulinum BoNT/A holotoxin-mediated SNAP-25 cleavage in mouse HBG3 cell-derived motor neurons preincubated for 30 mins followed by intoxication measured after 4 hrs by Western blot method,B,,,BAO_0000190,BAO_0000357,single protein format,CN(CCCCCCCCNc1ccnc2ccccc12)Cc1ccc(-c2ccc(-c3ccc(C#N)cc3)s2)cc1,,,CHEMBL4024803,J Med Chem,2018,"{'bei': '9.49', 'le': '0.18', 'lle': '-4.09', 'sei': '10.20'}",CHEMBL4098670,,CHEMBL4098670,5.30,False,http://www.openphacts.org/units/Nanomolar,3006249,=,1,True,=,,IC50,nM,,5000.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,10.0,5.0
,18128704,[],CHEMBL4028684,Inhibition of Clostridium botulinum BoNT/A holotoxin-mediated SNAP-25 cleavage in mouse HBG3 cell-derived motor neurons preincubated for 30 mins followed by intoxication measured after 4 hrs by Western blot method,B,,,BAO_0000190,BAO_0000357,single protein format,CC(CCN(C)CC12CC3CC(CC(C3)C1)C2)Nc1ccnc2cc(Cl)ccc12,,,CHEMBL4024803,J Med Chem,2018,,CHEMBL4096220,,CHEMBL4096220,,False,http://www.openphacts.org/units/Nanomolar,3006252,<,1,True,<,,IC50,nM,,10000.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,10.0
